image;xmin;ymin;xmax;ymax;label;time of day
recording_2302202043_00028.png;1382.7705031013095;509.75182481751824;1409.2350103376982;586.5206812652068;pedestrian;day
recording_2302202043_00028.png;1345.7201929703654;515.0462287104623;1380.1240523776708;590.4914841849148;pedestrian;day
recording_2302202043_00028.png;1296.7608545830462;516.3698296836983;1332.487939352171;595.7858880778589;pedestrian;day
recording_2302202043_00028.png;931.5506547208822;553.4306569343065;985.802894555479;603.7274939172748;car;day
recording_2302202043_00028.png;1062.5499655410063;521.6642335766423;1257.0640937284631;687.1143552311436;car;day
recording_2302202043_00028.png;801.8745692625776;577.2554744525547;856.1268090971744;595.7858880778589;car;day
recording_2302202043_00029.png;0;554.7542579075425;461.8056512749828;830.0632603406325;car;day
recording_2302202043_00029.png;1046.6712611991732;552.1070559610705;1085.0447966919369;590.4914841849147;car;day
recording_2302202043_00029.png;1062.5499655410063;526.9586374695864;1249.1247415575467;697.7031630170317;car;day
recording_2302202043_00029.png;1668.5871812543076;451.5133819951338;1724.1626464507237;609.0218978102189;pedestrian;day
recording_2302202043_00029.png;1607.7188146106134;452.8369829683698;1673.8800827015853;618.287104622871;pedestrian;day
recording_2302202043_00029.png;824.369400413508;556.0778588807785;844.2177808407995;605.0510948905109;pedestrian;day
recording_2302202043_00029.png;685.4307374224674;579.9026763990267;727.7739490006893;612.992700729927;car;day
recording_2302202043_00029.png;742.329427980703;566.6666666666666;763.501033769814;605.051094890511;pedestrian;day
recording_2302202043_00029.png;729.0971743625087;583.8734793187348;793.935217091661;605.051094890511;car;day
recording_2302202043_00029.png;539.8759476223295;593.1386861313869;587.5120606478291;624.9051094890511;car;day
recording_2302202043_00029.png;505.47208821502414;594.4622871046229;541.1991729841488;628.8759124087592;car;day
recording_2302202043_00030.png;1651.3852515506549;432.9829683698297;1741.3645761543764;699.0267639902677;pedestrian;day
recording_2302202043_00030.png;1816.7884217780845;421.0705596107056;1920.0000000000002;681.654501216545;pedestrian;day
recording_2302202043_00030.png;1038.7319090282565;561.3722627737226;1079.751895244659;602.4038929440388;car;day
recording_2302202043_00030.png;1049.317711922812;542.8418491484184;1241.18538938663;708.2919708029196;car;day
recording_2302202043_00030.png;797.9048931771194;573.1192214111921;821.7229496898693;609.0218978102189;pedestrian;day
recording_2302202043_00030.png;844.2177808407995;577.2554744525547;919.6416264645072;603.727493917275;car;day
recording_2302202043_00030.png;705.2791178497588;565.3430656934306;721.157822191592;622.257907542579;pedestrian;day
recording_2302202043_00030.png;699.9862164024811;590.4914841849148;751.5920055134391;612.992700729927;car;day
recording_2302202043_00030.png;18.525155065472088;612.9927007299269;82.03997243280497;648.7299270072992;car;day
recording_2302202043_00030.png;281.8470020675396;602.403892944039;367.85665058580287;642.1119221411193;car;day
recording_2302202043_00030.png;231.56443831840113;599.7566909975669;308.31150930392835;642.1119221411192;car;day
recording_2302202043_00030.png;183.92832529290146;610.345498783455;236.85733976567886;639.4647201946473;car;day
recording_2302202043_00030.png;141.58511371467955;614.3163017031629;185.25155065472092;644.7591240875912;car;day
recording_2302202043_00030.png;91.30254996554102;612.9927007299269;144.2315644383184;644.7591240875912;car;day
recording_2302202043_00030.png;594.1281874569264;591.8150851581509;647.0572019297038;627.552311435523;car;day
recording_2302202043_00030.png;493.56305995864926;598.4330900243309;529.290144727774;628.8759124087592;car;day
recording_2302202043_00030.png;455.1895244658856;599.7566909975669;494.88628532046863;631.5231143552312;car;day
recording_2302202043_00030.png;649.7036526533426;583.8734793187348;696.0165403170229;618.2871046228711;car;day
recording_2302202043_00031.png;1025.4996554100621;552.1070559610705;1074.4589937973813;598.4330900243308;car;day
recording_2302202043_00031.png;1046.6712611991732;532.2530413625304;1229.2763611302553;695.0559610705596;car;day
recording_2302202043_00031.png;870.6822880771882;569.3138686131387;935.5203308063406;598.4330900243309;car;day
recording_2302202043_00031.png;771.4403859407306;564.0194647201946;787.3190902825638;605.0510948905109;pedestrian;day
recording_2302202043_00031.png;746.2991040661614;557.4014598540145;762.1778084079946;605.0510948905109;pedestrian;day
recording_2302202043_00031.png;652.3501033769815;565.3430656934306;676.1681598897313;612.9927007299269;pedestrian;day
recording_2302202043_00031.png;332.12956581667817;590.4914841849148;398.2908339076499;632.8467153284671;car;day
recording_2302202043_00031.png;169.37284631288767;595.7858880778589;264.645072363887;640.7883211678832;car;day
recording_2302202043_00031.png;125.70640937284632;601.0802919708029;190.54445210199862;643.4355231143552;car;day
recording_2302202043_00031.png;76.74707098552723;609.021897810219;140.26188835286013;644.7591240875913;car;day
recording_2302202043_00031.png;1.323225361819435;609.021897810219;63.514817367332874;646.0827250608272;car;day
recording_2302202043_00031.png;412.8463128876637;589.1678832116788;494.8862853204687;634.1703163017031;car;day
recording_2302202043_00031.png;486.9469331495521;583.8734793187348;551.7849758787044;623.5815085158151;car;day
recording_2302202043_00031.png;550.461750516885;589.1678832116788;616.6230186078567;616.9635036496351;car;day
recording_2302202043_00031.png;619.2694693314955;578.5790754257907;651.026878015162;620.934306569343;car;day
recording_2302202043_00032.png;1016.2370778773261;553.4306569343065;1066.5196416264646;602.4038929440388;car;day
recording_2302202043_00032.png;1040.0551343900759;538.8710462287104;1217.36733287388;697.7031630170316;car;day
recording_2302202043_00032.png;1197.5189524465886;534.9002433090025;1230.5995864920744;578.5790754257907;pedestrian;day
recording_2302202043_00032.png;737.0365265334252;558.7250608272506;754.2384562370779;614.3163017031629;pedestrian;day
recording_2302202043_00032.png;706.6023432115783;558.7250608272506;731.7436250861475;619.610705596107;pedestrian;day
recording_2302202043_00032.png;588.8352860096486;560.0486618004866;613.9765678842178;626.228710462287;pedestrian;day
recording_2302202043_00032.png;674.8449345279118;561.3722627737226;699.9862164024811;619.610705596107;pedestrian;day
recording_2302202043_00032.png;748.9455547898002;575.9318734793187;812.4603721571331;603.727493917275;car;day
recording_2302202043_00032.png;887.8842177808408;567.9902676399026;958.0151619572708;602.403892944039;car;day
recording_2302202043_00032.png;261.99862164024813;599.7566909975669;330.80634045485874;646.0827250608272;car;day
recording_2302202043_00032.png;189.2212267401792;602.403892944039;255.38249483115095;647.4063260340632;car;day
recording_2302202043_00032.png;50.282563749138525;607.698296836983;141.58511371467955;659.3187347931873;car;day
recording_2302202043_00032.png;3.969676085458305;611.669099756691;68.80771881461061;657.9951338199513;car;day
recording_2302202043_00032.png;399.61405926946935;589.1678832116788;485.62370778773266;631.5231143552311;car;day
recording_2302202043_00032.png;350.6547208821503;597.1094890510949;394.32115782219165;639.4647201946472;car;day
recording_2302202043_00032.png;485.62370778773266;589.1678832116788;558.4011026878015;627.552311435523;car;day
recording_2302202043_00032.png;633.8249483115094;586.5206812652068;688.0771881461062;620.9343065693431;car;day
recording_2302202043_00033.png;1014.9138525155066;560.0486618004866;1069.1660923501036;606.3746958637469;car;day
recording_2302202043_00033.png;1054.6106133700896;549.4598540145985;1214.7208821502413;695.0559610705595;car;day
recording_2302202043_00033.png;1209.4279807029636;544.1654501216544;1233.2460372157134;602.4038929440388;pedestrian;day
recording_2302202043_00033.png;910.3790489317712;565.3430656934306;995.0654720882151;605.051094890511;car;day
recording_2302202043_00033.png;739.6829772570642;579.9026763990267;809.8139214334942;612.992700729927;car;day
recording_2302202043_00033.png;697.3397656788422;562.6958637469586;715.8649207443143;624.905109489051;pedestrian;day
recording_2302202043_00033.png;658.9662301860786;566.6666666666666;688.0771881461062;619.610705596107;pedestrian;day
recording_2302202043_00033.png;629.855272226051;564.0194647201946;654.9965541006203;622.257907542579;pedestrian;day
recording_2302202043_00033.png;518.7043418332185;571.9610705596107;547.815299793246;634.1703163017031;pedestrian;day
recording_2302202043_00033.png;83.3631977946244;609.021897810219;172.01929703652655;664.6131386861314;car;day
recording_2302202043_00033.png;185.2515506547209;605.051094890511;263.32184700206756;652.7007299270073;car;day
recording_2302202043_00033.png;309.63473466574777;590.4914841849148;410.1998621640248;654.0243309002433;car;day
recording_2302202043_00033.png;415.49276361130256;594.4622871046229;497.53273604410754;643.4355231143552;car;day
recording_2302202043_00033.png;46.31288766368022;612.9927007299269;99.24190213645761;659.3187347931872;car;day
recording_2302202043_00033.png;514.7346657477602;591.8150851581509;596.7746381805653;630.1995133819951;car;day
recording_2302202043_00034.png;1218.6905582356997;533.5766423357665;1254.4176430048244;590.4914841849148;pedestrian;day
recording_2302202043_00034.png;1050.6409372846313;538.8710462287104;1205.458304617505;683.1435523114354;car;day
recording_2302202043_00034.png;1006.97450034459;557.4014598540145;1066.5196416264646;609.0218978102189;car;day
recording_2302202043_00034.png;950.0758097863543;564.0194647201946;1021.5299793246038;595.7858880778589;car;day
recording_2302202043_00034.png;734.3900758097864;575.9318734793187;813.7835975189524;612.992700729927;car;day
recording_2302202043_00034.png;639.1178497587871;564.0194647201946;665.5823569951758;627.552311435523;pedestrian;day
recording_2302202043_00034.png;615.2997932460372;564.0194647201946;635.1481736733288;627.552311435523;pedestrian;day
recording_2302202043_00034.png;600.7443142660235;562.6958637469586;616.6230186078567;626.228710462287;pedestrian;day
recording_2302202043_00034.png;586.1888352860096;569.3138686131387;603.3907649896623;626.228710462287;pedestrian;day
recording_2302202043_00034.png;559.724328049621;565.3430656934306;584.8656099241903;626.228710462287;pedestrian;day
recording_2302202043_00034.png;414.16953824948314;565.3430656934306;443.2804962095107;640.7883211678832;pedestrian;day
recording_2302202043_00034.png;455.1895244658856;591.8150851581509;529.290144727774;638.1411192214111;car;day
recording_2302202043_00034.png;320.2205375603033;598.4330900243309;415.4927636113026;651.3771289537713;car;day
recording_2302202043_00034.png;201.1302549965541;597.1094890510949;317.5740868366644;660.6423357664233;car;day
recording_2302202043_00034.png;88.65609924190214;606.374695863747;170.69607167470713;660.6423357664233;car;day
recording_2302202043_00034.png;0;614.3163017031629;74.10062026188835;667.2603406326033;car;day
recording_2302202043_00036.png;1243.8318401102688;537.5474452554744;1278.2356995175742;597.1094890510948;pedestrian;day
recording_2302202043_00036.png;1067.842866988284;549.4598540145985;1206.7815299793247;680.4963503649634;car;day
recording_2302202043_00036.png;1013.5906271536871;564.0194647201946;1066.5196416264646;612.9927007299269;car;day
recording_2302202043_00036.png;996.3886974500346;573.2846715328467;1021.5299793246038;599.7566909975669;car;day
recording_2302202043_00036.png;807.1674707098554;585.1970802919708;821.7229496898691;618.2871046228711;pedestrian;day
recording_2302202043_00036.png;574.2798070296348;577.2554744525547;603.3907649896623;642.1119221411192;pedestrian;day
recording_2302202043_00036.png;821.7229496898691;578.5790754257907;838.9248793935218;616.963503649635;pedestrian;day
recording_2302202043_00036.png;746.2991040661614;587.8442822384428;813.7835975189525;619.6107055961071;car;day
recording_2302202043_00036.png;551.7849758787044;570.6374695863747;572.9565816678153;642.1119221411192;pedestrian;day
recording_2302202043_00036.png;527.9669193659546;574.6082725060827;554.4314266023433;640.7883211678832;pedestrian;day
recording_2302202043_00036.png;506.79531357684357;578.5790754257907;534.5830461750517;640.7883211678832;pedestrian;day
recording_2302202043_00036.png;481.6540317022743;571.9610705596107;505.47208821502414;642.1119221411192;pedestrian;day
recording_2302202043_00036.png;283.1702274293591;578.5790754257907;321.5437629221227;671.2311435523114;pedestrian;day
recording_2302202043_00036.png;82.03997243280497;610.345498783455;222.30186078566507;685.7907542579076;car;day
recording_2302202043_00036.png;0;624.905109489051;72.77739490006893;684.4671532846714;car;day
recording_2302202043_00036.png;215.6857339765679;614.3163017031629;340.0689179875948;668.5839416058393;car;day
recording_2302202043_00036.png;381.0889042039973;610.345498783455;448.5733976567885;665.9367396593674;car;day
recording_2302202043_00036.png;341.3921433494142;618.287104622871;374.47277739490005;659.3187347931872;car;day
recording_2302202043_00037.png;1103.5699517574087;542.8418491484184;1238.538938662991;664.6131386861313;car;day
recording_2302202043_00037.png;1040.0551343900759;554.7542579075425;1089.014472777395;605.0510948905109;car;day
recording_2302202043_00037.png;1082.3983459682977;557.4014598540145;1122.0951068228808;586.5206812652068;car;day
recording_2302202043_00037.png;812.4603721571331;573.2846715328467;840.2481047553412;618.287104622871;pedestrian;day
recording_2302202043_00037.png;522.6740179186768;565.3430656934306;554.4314266023432;639.4647201946472;pedestrian;day
recording_2302202043_00037.png;772.76361130255;574.6082725060827;864.066161268091;614.3163017031629;car;day
recording_2302202043_00037.png;145.55478980013785;569.3138686131385;178.6354238456237;679.1727493917273;pedestrian;day
recording_2302202043_00037.png;493.56305995864926;558.7250608272506;522.6740179186768;639.4647201946472;pedestrian;day
recording_2302202043_00037.png;467.09855272226054;560.0486618004866;494.8862853204687;642.1119221411192;pedestrian;day
recording_2302202043_00037.png;445.92694693314957;571.9610705596107;480.3308063404549;646.0827250608272;pedestrian;day
recording_2302202043_00037.png;412.8463128876637;558.7250608272506;435.3411440385941;647.4063260340632;pedestrian;day
recording_2302202043_00037.png;128.3528600964852;614.3163017031629;268.61474844934526;664.6131386861313;car;day
recording_2302202043_00037.png;0;609.021897810219;119.09028256374914;680.4963503649635;car;day
recording_2302202043_00037.png;203.77670572019298;606.374695863747;303.0186078566506;659.3187347931873;car;day
recording_2302202043_00038.png;1145.9131633356308;554.7542579075425;1188.2563749138526;583.8734793187348;car;day
recording_2302202043_00038.png;1365.5685733976568;528.2822384428224;1396.0027567195039;589.1678832116788;pedestrian;day
recording_2302202043_00038.png;1178.9937973811166;541.5182481751824;1311.31633356306;657.9951338199512;car;day
recording_2302202043_00038.png;1091.660923501034;552.1070559610705;1151.2060647829085;603.7274939172748;car;day
recording_2302202043_00038.png;840.2481047553412;571.9610705596107;862.7429359062716;623.581508515815;pedestrian;day
recording_2302202043_00038.png;825.6926257753274;577.2554744525547;927.5809786354239;612.992700729927;car;day
recording_2302202043_00038.png;492.2398345968298;587.8442822384428;571.6333563059959;634.1703163017031;car;day
recording_2302202043_00038.png;465.7753273604411;562.6958637469586;498.85596140592696;652.7007299270073;pedestrian;day
recording_2302202043_00038.png;441.9572708476913;561.3722627737226;465.7753273604411;655.3479318734793;pedestrian;day
recording_2302202043_00038.png;404.9069607167471;552.1070559610705;436.66436940041353;651.3771289537713;pedestrian;day
recording_2302202043_00038.png;377.11922811853896;567.9902676399026;408.8766368022054;657.9951338199513;pedestrian;day
recording_2302202043_00038.png;354.62439696760856;561.3722627737226;387.7050310130944;664.6131386861314;pedestrian;day
recording_2302202043_00038.png;318.8973121984838;552.1070559610705;353.30117160578914;669.9075425790753;pedestrian;day
recording_2302202043_00038.png;291.1095796002757;571.9610705596107;325.51343900758104;665.9367396593674;pedestrian;day
recording_2302202043_00038.png;254.05926946933155;578.5790754257907;292.4328049620952;639.2992700729927;pedestrian;day
recording_2302202043_00038.png;27.787732598208137;612.9927007299269;183.92832529290143;681.8199513381994;car;day
recording_2302202043_00038.png;145.55478980013785;603.727493917275;254.05926946933153;668.5839416058394;car;day
recording_2302202043_00040.png;1440.9924190213646;522.9878345498784;1483.3356305995865;599.7566909975669;pedestrian;day
recording_2302202043_00040.png;1251.7711922811854;544.1654501216544;1382.7705031013095;657.9951338199512;car;day
recording_2302202043_00040.png;1209.4279807029636;553.4306569343065;1250.447966919366;590.4914841849147;car;day
recording_2302202043_00040.png;1134.0041350792558;549.4598540145985;1192.226050999311;606.3746958637469;car;day
recording_2302202043_00040.png;854.803583735355;567.9902676399026;874.6519641626465;622.257907542579;pedestrian;day
recording_2302202043_00040.png;864.066161268091;573.2846715328467;967.277739490007;611.6690997566909;car;day
recording_2302202043_00040.png;464.4521019986217;589.1678832116788;555.7546519641627;634.1703163017031;car;day
recording_2302202043_00040.png;428.7250172294969;591.8150851581509;512.0882150241214;643.4355231143552;car;day
recording_2302202043_00040.png;369.17987594762235;557.4014598540145;396.9676085458305;665.9367396593673;pedestrian;day
recording_2302202043_00040.png;346.68504479669195;550.7834549878345;369.17987594762235;657.9951338199513;pedestrian;day
recording_2302202043_00040.png;292.43280496209513;553.4306569343065;326.83666436940047;667.2603406326034;pedestrian;day
recording_2302202043_00040.png;256.7057201929704;566.6666666666666;293.75603032391456;665.9367396593674;pedestrian;day
recording_2302202043_00040.png;210.39283252929016;577.2554744525547;251.41281874569265;665.9367396593674;pedestrian;day
recording_2302202043_00040.png;173.34252239834598;554.7542579075425;213.039283252929;673.8783454987833;pedestrian;day
recording_2302202043_00040.png;138.93866299104067;566.6666666666666;178.63542384562373;679.1727493917274;pedestrian;day
recording_2302202043_00040.png;88.65609924190214;583.8734793187348;125.70640937284631;643.4355231143552;pedestrian;day
recording_2302202043_00040.png;0;619.610705596107;89.97932460372158;685.7907542579075;car;day
recording_2302202043_00041.png;1516.4162646450725;517.6934306569343;1565.3756030323916;605.051094890511;pedestrian;day
recording_2302202043_00041.png;1302.053756030324;542.8418491484184;1433.053066850448;655.3479318734792;car;day
recording_2302202043_00041.png;1249.1247415575465;556.0778588807785;1292.791178497588;590.4914841849148;car;day
recording_2302202043_00041.png;1157.8221915920055;550.7834549878345;1229.276361130255;606.3746958637469;car;day
recording_2302202043_00041.png;868.0358373535494;573.2846715328466;985.802894555479;618.2871046228709;car;day
recording_2302202043_00041.png;845.541006202619;571.9610705596107;870.6822880771882;626.228710462287;pedestrian;day
recording_2302202043_00041.png;412.8463128876637;595.7858880778589;516.0578911095796;647.4063260340632;car;day
recording_2302202043_00041.png;285.81667815299795;605.051094890511;437.98759476223296;660.6423357664233;car;day
recording_2302202043_00041.png;213.03928325292904;554.7542579075425;246.11991729841492;689.7615571776155;pedestrian;day
recording_2302202043_00041.png;189.2212267401792;554.7542579075425;219.6554100620262;684.4671532846714;pedestrian;day
recording_2302202043_00041.png;121.73673328738802;549.4598540145985;166.7263955892488;688.4379562043795;pedestrian;day
recording_2302202043_00041.png;71.45416953824949;562.6958637469586;123.05995864920746;687.1143552311435;pedestrian;day
recording_2302202043_00041.png;25.141281874569263;582.5498783454988;72.77739490006893;692.4087591240875;pedestrian;day
recording_2302202043_00041.png;526.6436940041351;586.5206812652068;557.0778773259822;622.257907542579;car;day
recording_2302202043_00042.png;1586.5472088215024;508.42822384428223;1647.4155754651965;605.051094890511;pedestrian;day
recording_2302202043_00042.png;1333.8111647139904;537.5474452554744;1463.487250172295;650.0535279805351;car;day
recording_2302202043_00042.png;1263.6802205375604;552.1070559610705;1306.0234321157823;590.4914841849147;car;day
recording_2302202043_00042.png;1139.2970365265335;552.1070559610705;1233.2460372157134;612.9927007299269;car;day
recording_2302202043_00042.png;801.8745692625776;569.3138686131387;833.631977946244;636.8175182481751;pedestrian;day
recording_2302202043_00042.png;846.8642315644383;567.9902676399026;981.8332184700207;623.581508515815;car;day
recording_2302202043_00042.png;321.5437629221227;591.8150851581509;439.31082012405244;654.0243309002433;car;day
recording_2302202043_00042.png;269.93797381116474;601.0802919708029;324.19021364576156;647.4063260340632;car;day
recording_2302202043_00042.png;142.90833907649898;611.669099756691;309.63473466574777;683.1435523114355;car;day
recording_2302202043_00042.png;93.94900068917988;601.0802919708029;161.43349414197107;638.1411192214111;car;day
recording_2302202043_00042.png;479.0075809786355;590.4914841849148;506.7953135768436;620.9343065693431;car;day
recording_2302202043_00043.png;1664.6175051688492;493.8686131386861;1726.8090971743627;624.905109489051;pedestrian;day
recording_2302202043_00043.png;1331.1647139903516;529.6058394160584;1475.39627842867;640.7883211678832;car;day
recording_2302202043_00043.png;1306.0234321157823;541.5182481751824;1337.7808407994487;599.7566909975668;pedestrian;day
recording_2302202043_00043.png;1306.0234321157823;541.5182481751824;1337.7808407994487;599.7566909975668;car;day
recording_2302202043_00043.png;1257.0640937284631;549.4598540145985;1295.4376292212269;587.8442822384427;car;day
recording_2302202043_00043.png;1071.8125430737423;550.7834549878345;1189.579600275672;615.639902676399;car;day
recording_2302202043_00043.png;733.066850447967;557.4014598540145;760.8545830461751;632.8467153284671;pedestrian;day
recording_2302202043_00043.png;710.5720192970366;566.6666666666666;742.329427980703;640.7883211678832;pedestrian;day
recording_2302202043_00043.png;788.6423156443832;556.0778588807785;939.4900068917988;631.5231143552311;car;day
recording_2302202043_00043.png;1202.8118538938663;582.5498783454988;1335.1343900758097;595.7858880778589;crosswalk;day
recording_2302202043_00043.png;191.86767746381807;582.5498783454988;314.9276361130255;655.3479318734793;car;day
recording_2302202043_00043.png;142.90833907649898;598.4330900243309;201.13025499655413;654.0243309002433;car;day
recording_2302202043_00043.png;79.3935217091661;599.7566909975669;157.46381805651276;648.7299270072992;car;day
recording_2302202043_00043.png;0;598.4330900243309;124.38318401102688;672.5547445255474;car;day
recording_2302202043_00044.png;1757.2432804962095;497.83941605839414;1827.3742246726397;647.4063260340632;pedestrian;day
recording_2302202043_00044.png;1319.2556857339766;546.8126520681265;1463.487250172295;652.7007299270073;car;day
recording_2302202043_00044.png;1283.5286009648519;546.8126520681265;1308.6698828394212;606.3746958637469;pedestrian;day
recording_2302202043_00044.png;1239.8621640248105;558.7250608272506;1278.2356995175742;594.4622871046229;car;day
recording_2302202043_00044.png;954.0454858718126;558.7250608272506;1107.539627842867;622.257907542579;car;day
recording_2302202043_00044.png;703.9558924879394;562.6958637469586;878.6216402481048;631.5231143552311;car;day
recording_2302202043_00044.png;1102.2467263955893;565.3430656934306;1140.620261888353;593.1386861313869;car;day
recording_2302202043_00044.png;1114.1557546519643;590.4914841849148;1323.225361819435;609.021897810219;crosswalk;day
recording_2302202043_00044.png;617.9462439696762;553.4306569343065;665.5823569951758;654.0243309002433;pedestrian;day
recording_2302202043_00044.png;584.8656099241903;570.6374695863747;615.2997932460373;648.7299270072992;pedestrian;day
recording_2302202043_00044.png;660.289455547898;622.257907542579;836.2784286698828;660.6423357664232;crosswalk;day
recording_2302202043_00044.png;34.40385940730531;564.0194647201946;175.98897312198486;654.0243309002433;car;day
recording_2302202043_00044.png;1.323225361819435;591.8150851581509;35.727084769124744;648.7299270072992;car;day
recording_2302202043_00044.png;295.079255685734;574.6082725060827;329.4831150930393;609.021897810219;car;day
recording_2302202043_00045.png;1212.0744314266024;567.9902676399026;1253.0944176430048;598.4330900243309;car;day
recording_2302202043_00045.png;1246.4782908339077;558.7250608272506;1267.6498966230188;618.287104622871;pedestrian;day
recording_2302202043_00045.png;1303.3769813921435;556.0778588807785;1439.6691936595453;660.6423357664233;car;day
recording_2302202043_00045.png;1055.9338387319092;571.9610705596107;1115.4789800137837;597.1094890510949;car;day
recording_2302202043_00045.png;799.2281185389387;562.6958637469586;981.8332184700207;646.0827250608272;car;day
recording_2302202043_00045.png;584.8656099241903;558.7250608272506;796.5816678152999;643.4355231143552;car;day
recording_2302202043_00045.png;445.92694693314957;554.7542579075425;498.85596140592696;675.2019464720194;pedestrian;day
recording_2302202043_00045.png;410.1998621640248;570.6374695863747;449.89662301860784;669.9075425790754;pedestrian;day
recording_2302202043_00045.png;493.56305995864926;630.1995133819951;752.9152308752584;683.1435523114354;crosswalk;day
recording_2302202043_00045.png;1028.1461061337009;602.403892944039;1333.8111647139904;623.5815085158151;crosswalk;day
recording_2302202043_00045.png;183.92832529290146;566.6666666666666;219.6554100620262;611.6690997566909;car;day
recording_2302202043_00046.png;1040.0551343900759;526.9586374695864;1184.2866988283943;655.3479318734793;car;day
recording_2302202043_00046.png;1020.2067539627843;541.5182481751824;1050.6409372846313;575.9318734793187;car;day
recording_2302202043_00046.png;891.8538938662991;532.2530413625304;914.3487250172295;595.7858880778589;pedestrian;day
recording_2302202043_00046.png;932.8738800827016;538.8710462287104;1010.9441764300483;579.9026763990266;car;day
recording_2302202043_00046.png;771.4403859407306;544.1654501216544;875.975189524466;594.4622871046228;car;day
recording_2302202043_00046.png;612.6533425223984;546.8126520681265;776.7332873880083;623.581508515815;car;day
recording_2302202043_00046.png;502.8256374913853;549.4598540145985;621.9159200551344;611.6690997566909;car;day
recording_2302202043_00046.png;0;573.2846715328467;104.53480358373537;663.2895377128954;car;day
recording_2302202043_00046.png;43.66643694004135;569.3138686131387;202.45348035837355;648.7299270072992;car;day
recording_2302202043_00046.png;127.02963473466576;566.6666666666666;303.01860785665065;643.4355231143552;car;day
recording_2302202043_00046.png;226.27153687112337;564.0194647201946;358.59407305306684;634.1703163017031;car;day
recording_2302202043_00046.png;297.7257064093729;560.0486618004866;414.16953824948314;624.905109489051;car;day
recording_2302202043_00046.png;426.0785665058581;565.3430656934306;475.03790489317714;597.1094890510949;car;day
recording_2302202043_00047.png;181.28187456926258;536.2238442822385;220.97863542384562;699.0267639902677;pedestrian;day
recording_2302202043_00047.png;144.2315644383184;553.4306569343065;198.48380427291522;687.1143552311435;pedestrian;day
recording_2302202043_00047.png;1204.1350792556857;553.4306569343065;1229.276361130255;602.4038929440388;pedestrian;day
recording_2302202043_00047.png;1185.6099241902136;558.7250608272506;1222.6602343211578;590.4914841849148;car;day
recording_2302202043_00047.png;1275.5892487939352;549.4598540145985;1413.2046864231565;644.7591240875912;car;day
recording_2302202043_00047.png;1014.9138525155066;565.3430656934306;1081.0751206064783;585.1970802919708;car;day
recording_2302202043_00047.png;625.8855961405927;553.4306569343065;792.6119917298415;642.1119221411192;car;day
recording_2302202043_00047.png;443.2804962095107;552.1070559610705;690.7236388697451;654.0243309002433;car;day
recording_2302202043_00047.png;988.4493452791179;597.1094890510949;1291.4679531357685;618.2871046228711;crosswalk;day
recording_2302202043_00047.png;252.73604410751207;643.4355231143552;607.3604410751207;702.9975669099756;crosswalk;day
recording_2302202043_00048.png;1266.3266712611992;545.4890510948904;1393.356305995865;647.4063260340632;car;day
recording_2302202043_00048.png;1181.6402481047553;557.4014598540145;1214.720882150241;587.8442822384428;car;day
recording_2302202043_00048.png;1172.3776705720193;549.4598540145985;1204.1350792556857;611.6690997566909;pedestrian;day
recording_2302202043_00048.png;993.7422467263957;560.0486618004866;1063.8731909028259;585.1970802919708;car;day
recording_2302202043_00048.png;961.9848380427292;598.4330900243309;1288.8215024121296;622.2579075425791;crosswalk;day
recording_2302202043_00048.png;463.12887663680226;556.0778588807785;558.4011026878015;601.0802919708028;car;day
recording_2302202043_00048.png;272.5844245348036;548.1362530413625;570.3101309441765;684.4671532846714;car;day
recording_2302202043_00048.png;17.201929703652656;635.4939172749391;674.8449345279118;753.2944038929439;crosswalk;day
recording_2302202043_00049.png;48.95933838731909;544.1654501216544;398.2908339076499;732.1167883211679;car;day
recording_2302202043_00049.png;1267.6498966230188;552.1070559610705;1382.7705031013097;654.0243309002433;car;day
recording_2302202043_00049.png;1171.0544452102;552.1070559610705;1209.4279807029636;590.4914841849147;car;day
recording_2302202043_00049.png;1149.8828394210889;552.1070559610705;1188.2563749138526;619.610705596107;pedestrian;day
recording_2302202043_00049.png;989.7725706409374;564.0194647201946;1059.9035148173675;590.4914841849148;car;day
recording_2302202043_00049.png;934.1971054445211;602.403892944039;1274.2660234321158;632.8467153284672;crosswalk;day
recording_2302202043_00049.png;0;652.7007299270073;587.5120606478291;771.8248175182481;crosswalk;day
recording_2302202043_00050.png;1411.8814610613372;542.8418491484184;1513.7698139214338;622.257907542579;car;day
recording_2302202043_00050.png;1308.6698828394212;548.1362530413625;1348.3666436940043;578.5790754257907;car;day
recording_2302202043_00050.png;1261.0337698139215;546.8126520681265;1302.053756030324;615.639902676399;pedestrian;day
recording_2302202043_00050.png;1127.3880082701585;556.0778588807785;1196.195727084769;583.8734793187348;car;day
recording_2302202043_00050.png;0;548.1362530413625;168.04962095106825;810.2092457420924;car;day
recording_2302202043_00050.png;153.49414197105446;679.1727493917275;574.2798070296348;770.5012165450122;crosswalk;day
recording_2302202043_00050.png;1066.5196416264646;607.698296836983;1564.0523776705722;630.1995133819952;crosswalk;day
recording_2302202043_00051.png;870.6822880771882;537.5474452554744;901.1164713990353;602.4038929440388;pedestrian;day
recording_2302202043_00051.png;1006.97450034459;525.6350364963504;1177.670572019297;654.0243309002433;car;day
recording_2302202043_00051.png;913.0254996554102;541.5182481751824;1005.6512749827706;589.1678832116787;car;day
